DateOfDeparture,Departure,Fog-d,Rain-d,Hail-d,Thunder-d,Snow-d
2012-09-13,LGA,0,0,0,0,0
2012-09-14,LGA,0,0,0,0,0
2012-09-15,LGA,0,1,0,0,0
2012-09-16,LGA,0,0,0,0,0
2012-09-17,LGA,0,0,0,0,0
2012-09-18,LGA,0,1,0,0,0
2012-09-19,LGA,0,1,0,0,0
2012-09-20,LGA,0,0,0,0,0
2012-09-21,LGA,0,0,0,0,0
2012-09-22,LGA,0,0,0,0,0
2012-09-23,LGA,0,1,0,0,0
2012-09-24,LGA,0,0,0,0,0
2012-09-25,LGA,0,0,0,0,0
2012-09-26,LGA,0,0,0,0,0
2012-09-27,LGA,0,0,0,0,0
2012-09-28,LGA,0,1,0,0,0
2012-09-29,LGA,0,1,0,0,0
2012-09-30,LGA,0,1,0,0,0
2012-10-01,LGA,0,0,0,0,0
2012-10-02,LGA,0,1,0,0,0
2012-10-03,LGA,1,1,0,0,0
2012-10-04,LGA,1,1,0,0,0
2012-10-05,LGA,1,0,0,0,0
2012-10-06,LGA,0,1,0,1,0
2012-10-07,LGA,0,1,0,0,0
2012-10-08,LGA,0,1,0,0,0
2012-10-09,LGA,0,1,0,0,0
2012-10-10,LGA,0,1,0,0,0
2012-10-11,LGA,0,0,0,0,0
2012-10-12,LGA,0,1,0,0,0
2012-10-13,LGA,0,0,0,0,0
2012-10-14,LGA,0,1,0,0,0
2012-10-15,LGA,0,1,0,0,0
2012-10-16,LGA,0,1,0,0,0
2012-10-17,LGA,0,0,0,0,0
2012-10-18,LGA,0,0,0,0,0
2012-10-19,LGA,0,1,0,0,0
2012-10-20,LGA,0,1,0,0,0
2012-10-21,LGA,0,0,0,0,0
2012-10-22,LGA,0,0,0,0,0
2012-10-23,LGA,0,0,0,0,0
2012-10-24,LGA,0,0,0,0,0
2012-10-25,LGA,0,0,0,0,0
2012-10-26,LGA,0,0,0,0,0
2012-10-27,LGA,0,0,0,0,0
2012-10-28,LGA,0,1,0,0,0
2012-10-29,LGA,0,1,0,0,0
2012-10-30,LGA,0,1,0,1,0
2012-10-31,LGA,0,1,0,0,0
2012-11-01,LGA,0,0,0,0,0
2012-11-02,LGA,0,1,0,0,0
2012-11-03,LGA,0,0,0,0,0
2012-11-04,LGA,0,0,0,0,0
2012-11-05,LGA,0,0,0,0,0
2012-11-06,LGA,0,0,0,0,0
2012-11-07,LGA,0,1,0,0,1
2012-11-08,LGA,0,1,0,0,1
2012-11-09,LGA,0,0,0,0,0
2012-11-10,LGA,0,0,0,0,0
2012-11-11,LGA,0,0,0,0,0
2012-11-12,LGA,0,0,0,0,0
2012-11-13,LGA,0,1,0,0,0
2012-11-14,LGA,0,0,0,0,0
2012-11-15,LGA,0,0,0,0,0
2012-11-16,LGA,0,0,0,0,0
2012-11-17,LGA,0,0,0,0,0
2012-11-18,LGA,0,0,0,0,0
2012-11-19,LGA,0,0,0,0,0
2012-11-20,LGA,0,0,0,0,0
2012-11-21,LGA,0,0,0,0,0
2012-11-22,LGA,0,0,0,0,0
2012-11-23,LGA,0,0,0,0,0
2012-11-24,LGA,0,0,0,0,0
2012-11-25,LGA,0,0,0,0,0
2012-11-26,LGA,0,0,0,0,0
2012-11-27,LGA,0,1,0,0,1
2012-11-28,LGA,0,0,0,0,1
2012-11-29,LGA,0,0,0,0,0
2012-11-30,LGA,0,0,0,0,0
2012-12-01,LGA,0,0,0,0,1
2012-12-02,LGA,0,1,0,0,0
2012-12-03,LGA,0,0,0,0,0
2012-12-04,LGA,1,1,0,0,0
2012-12-05,LGA,0,1,0,0,0
2012-12-06,LGA,0,0,0,0,0
2012-12-07,LGA,0,1,0,0,0
2012-12-08,LGA,0,1,0,0,0
2012-12-09,LGA,0,1,0,0,0
2012-12-10,LGA,0,1,0,0,0
2012-12-11,LGA,0,1,0,0,0
2012-12-12,LGA,0,0,0,0,0
2012-12-13,LGA,0,0,0,0,0
2012-12-14,LGA,0,0,0,0,0
2012-12-15,LGA,0,0,0,0,0
2012-12-16,LGA,0,1,0,0,1
2012-12-17,LGA,0,1,0,0,0
2012-12-18,LGA,1,1,0,0,0
2012-12-19,LGA,0,1,0,0,0
2012-12-20,LGA,0,1,0,0,0
2012-12-21,LGA,0,1,0,0,0
2012-12-22,LGA,0,0,0,0,0
2012-12-23,LGA,0,0,0,0,0
2012-12-24,LGA,0,0,0,0,0
2012-12-25,LGA,0,0,0,0,1
2012-12-26,LGA,0,1,0,0,1
2012-12-27,LGA,0,1,0,0,1
2012-12-28,LGA,0,0,0,0,0
2012-12-29,LGA,1,1,0,0,1
2012-12-30,LGA,0,0,0,0,1
2012-12-31,LGA,0,0,0,0,0
2013-01-01,ATL,0,1,0,0,0
2013-01-02,ATL,0,1,0,0,0
2013-01-03,ATL,0,0,0,0,0
2013-01-04,ATL,0,0,0,0,0
2013-01-05,ATL,0,1,0,0,0
2013-01-06,ATL,0,1,0,0,0
2013-01-07,ATL,0,0,0,0,0
2013-01-08,ATL,0,0,0,0,0
2013-01-09,ATL,0,1,0,0,0
2013-01-10,ATL,0,1,0,0,0
2013-01-11,ATL,0,1,0,0,0
2013-01-12,ATL,0,0,0,0,0
2013-01-13,ATL,0,0,0,0,0
2013-01-14,ATL,0,1,0,0,0
2013-01-15,ATL,1,1,0,0,0
2013-01-16,ATL,0,1,0,0,0
2013-01-17,ATL,0,1,0,0,0
2013-01-18,ATL,0,0,0,0,0
2013-01-19,ATL,0,0,0,0,0
2013-01-20,ATL,0,0,0,0,0
2013-01-21,ATL,0,0,0,0,0
2013-01-22,ATL,0,0,0,0,0
2013-01-23,ATL,0,0,0,0,0
2013-01-24,ATL,0,0,0,0,0
2013-01-25,ATL,0,1,0,0,0
2013-01-26,ATL,0,1,0,0,0
2013-01-27,ATL,0,0,0,0,0
2013-01-28,ATL,0,0,0,0,0
2013-01-29,ATL,0,1,0,0,0
2013-01-30,ATL,1,1,0,1,0
2013-01-31,ATL,0,0,0,0,0
2013-02-01,ATL,0,0,0,0,0
2013-02-02,ATL,1,1,0,0,0
2013-02-03,ATL,1,0,0,0,0
2013-02-04,ATL,0,0,0,0,0
2013-02-05,ATL,0,0,0,0,0
2013-02-06,ATL,1,0,0,0,0
2013-02-07,ATL,0,1,0,0,0
2013-02-08,ATL,0,1,0,0,0
2013-02-09,ATL,0,0,0,0,0
2013-02-10,ATL,0,1,0,1,0
2013-02-11,ATL,0,1,0,0,0
2013-02-12,ATL,0,1,0,0,0
2013-02-13,ATL,0,1,0,0,0
2013-02-14,ATL,0,0,0,0,0
2013-02-15,ATL,0,0,0,0,0
2013-02-16,ATL,0,0,0,0,0
2013-02-17,ATL,0,0,0,0,0
2013-02-18,ATL,0,0,0,0,0
2013-02-19,ATL,0,1,0,0,0
2013-02-20,ATL,0,0,0,0,0
2013-02-21,ATL,0,1,0,1,0
2013-02-22,ATL,0,1,0,1,0
2013-02-23,ATL,0,1,0,0,0
2013-02-24,ATL,0,0,0,0,0
2013-02-25,ATL,0,1,0,0,0
2013-02-26,ATL,0,1,0,0,0
2013-02-27,ATL,0,0,0,0,0
2013-02-28,ATL,0,0,0,0,0
2013-03-01,ATL,0,0,0,0,0
2013-03-02,ATL,0,0,0,0,1
2013-03-03,ATL,0,0,0,0,1
2013-03-04,ATL,0,0,0,0,0
2013-03-05,ATL,0,1,0,1,0
2013-01-01,ORD,0,0,0,0,0
2013-01-02,ORD,0,0,0,0,0
2013-01-03,ORD,0,0,0,0,1
2013-01-04,ORD,0,0,0,0,0
2013-01-05,ORD,0,1,0,0,1
2013-01-06,ORD,0,0,0,0,0
2013-01-07,ORD,0,0,0,0,0
2013-01-08,ORD,0,0,0,0,0
2013-01-09,ORD,0,0,0,0,0
2013-01-10,ORD,0,1,0,0,0
2013-01-11,ORD,0,1,0,0,0
2013-01-12,ORD,0,1,0,0,0
2013-01-13,ORD,0,1,0,0,1
2013-01-14,ORD,0,0,0,0,0
2013-01-15,ORD,0,0,0,0,0
2013-01-16,ORD,0,0,0,0,0
2013-01-17,ORD,0,0,0,0,0
2013-01-18,ORD,0,0,0,0,0
2013-01-19,ORD,0,0,0,0,0
2013-01-20,ORD,0,0,0,0,0
2013-01-21,ORD,0,0,0,0,0
2013-01-22,ORD,0,0,0,0,0
2013-01-23,ORD,0,0,0,0,1
2013-01-24,ORD,0,0,0,0,1
2013-01-25,ORD,0,0,0,0,1
2013-01-26,ORD,0,0,0,0,0
2013-01-27,ORD,0,1,0,1,1
2013-01-28,ORD,0,1,0,0,0
2013-01-29,ORD,1,1,0,1,0
2013-01-30,ORD,0,1,0,0,1
2013-01-31,ORD,0,0,0,0,1
2013-02-01,ORD,0,0,0,0,1
2013-02-02,ORD,0,0,0,0,1
2013-02-03,ORD,0,0,0,0,1
2013-02-04,ORD,0,0,0,0,1
2013-02-05,ORD,0,0,0,0,1
2013-02-06,ORD,0,0,0,0,0
2013-02-07,ORD,1,1,0,0,1
2013-02-08,ORD,0,0,0,0,1
2013-02-09,ORD,0,0,0,0,0
2013-02-10,ORD,0,1,0,0,0
2013-02-11,ORD,0,0,0,0,0
2013-02-12,ORD,0,0,0,0,0
2013-02-13,ORD,0,0,0,0,0
2013-02-14,ORD,0,1,0,0,0
2013-02-15,ORD,0,0,0,0,1
2013-02-16,ORD,0,0,0,0,1
2013-02-17,ORD,0,0,0,0,0
2013-02-18,ORD,0,1,0,0,1
2013-02-19,ORD,0,0,0,0,1
2013-02-20,ORD,0,0,0,0,0
2013-02-21,ORD,1,0,0,0,1
2013-02-22,ORD,1,0,0,0,1
2013-02-23,ORD,0,0,0,0,1
2013-02-24,ORD,0,0,0,0,0
2013-02-25,ORD,0,0,0,0,0
2013-02-26,ORD,1,0,0,0,1
2013-02-27,ORD,0,1,0,0,1
2013-02-28,ORD,0,0,0,0,1
2013-03-01,ORD,0,0,0,0,1
2013-03-02,ORD,0,0,0,0,1
2013-03-03,ORD,0,0,0,0,0
2013-03-04,ORD,0,0,0,0,0
2013-03-05,ORD,1,0,0,0,1
2013-01-01,LAX,0,0,0,0,0
2013-01-02,LAX,0,0,0,0,0
2013-01-03,LAX,0,0,0,0,0
2013-01-04,LAX,0,0,0,0,0
2013-01-05,LAX,0,0,0,0,0
2013-01-06,LAX,0,1,0,0,0
2013-01-07,LAX,0,0,0,0,0
2013-01-08,LAX,0,0,0,0,0
2013-01-09,LAX,1,0,0,0,0
2013-01-10,LAX,0,1,0,0,0
2013-01-11,LAX,0,0,0,0,0
2013-01-12,LAX,0,0,0,0,0
2013-01-13,LAX,0,0,0,0,0
2013-01-14,LAX,0,0,0,0,0
2013-01-15,LAX,0,0,0,0,0
2013-01-16,LAX,1,0,0,0,0
2013-01-17,LAX,0,0,0,0,0
2013-01-18,LAX,0,0,0,0,0
2013-01-19,LAX,0,0,0,0,0
2013-01-20,LAX,0,0,0,0,0
2013-01-21,LAX,0,0,0,0,0
2013-01-22,LAX,0,0,0,0,0
2013-01-23,LAX,0,1,0,0,0
2013-01-24,LAX,1,1,0,0,0
2013-01-25,LAX,0,1,0,0,0
2013-01-26,LAX,1,1,0,0,0
2013-01-27,LAX,0,1,0,0,0
2013-01-28,LAX,0,0,0,0,0
2013-01-29,LAX,0,0,0,0,0
2013-01-30,LAX,0,0,0,0,0
2013-01-31,LAX,0,0,0,0,0
2013-02-01,LAX,0,0,0,0,0
2013-02-02,LAX,0,1,0,0,0
2013-02-03,LAX,0,0,0,0,0
2013-02-04,LAX,1,0,0,0,0
2013-02-05,LAX,1,0,0,0,0
2013-02-06,LAX,0,0,0,0,0
2013-02-07,LAX,0,0,0,0,0
2013-02-08,LAX,0,1,0,0,0
2013-02-09,LAX,0,0,0,0,0
2013-02-10,LAX,0,0,0,0,0
2013-02-11,LAX,0,0,0,0,0
2013-02-12,LAX,0,0,0,0,0
2013-02-13,LAX,0,0,0,0,0
2013-02-14,LAX,1,0,0,0,0
2013-02-15,LAX,0,0,0,0,0
2013-02-16,LAX,0,0,0,0,0
2013-02-17,LAX,1,0,0,0,0
2013-02-18,LAX,0,0,0,0,0
2013-02-19,LAX,0,1,0,0,0
2013-02-20,LAX,0,0,0,0,0
2013-02-21,LAX,0,0,0,0,0
2013-02-22,LAX,0,0,0,0,0
2013-02-23,LAX,0,0,0,0,0
2013-02-24,LAX,0,0,0,0,0
2013-02-25,LAX,0,0,0,0,0
2013-02-26,LAX,0,0,0,0,0
2013-02-27,LAX,0,0,0,0,0
2013-02-28,LAX,0,0,0,0,0
2013-03-01,LAX,0,0,0,0,0
2013-03-02,LAX,0,0,0,0,0
2013-03-03,LAX,0,1,0,0,0
2013-03-04,LAX,1,0,0,0,0
2013-03-05,LAX,1,0,0,0,0
2013-01-01,DFW,0,1,0,0,0
2013-01-02,DFW,0,0,0,0,0
2013-01-03,DFW,0,0,0,0,0
2013-01-04,DFW,0,0,0,0,0
2013-01-05,DFW,0,1,0,0,0
2013-01-06,DFW,0,0,0,0,0
2013-01-07,DFW,0,0,0,0,0
2013-01-08,DFW,0,1,0,0,0
2013-01-09,DFW,0,1,0,0,0
2013-01-10,DFW,0,1,0,0,0
2013-01-11,DFW,0,0,0,0,0
2013-01-12,DFW,1,1,0,0,0
2013-01-13,DFW,0,0,0,0,0
2013-01-14,DFW,0,0,0,0,0
2013-01-15,DFW,0,1,0,1,1
2013-01-16,DFW,0,0,0,0,0
2013-01-17,DFW,0,0,0,0,0
2013-01-18,DFW,0,0,0,0,0
2013-01-19,DFW,0,0,0,0,0
2013-01-20,DFW,0,0,0,0,0
2013-01-21,DFW,0,0,0,0,0
2013-01-22,DFW,0,0,0,0,0
2013-01-23,DFW,0,0,0,0,0
2013-01-24,DFW,0,0,0,0,0
2013-01-25,DFW,1,0,0,0,0
2013-01-26,DFW,1,0,0,0,0
2013-01-27,DFW,1,0,0,0,0
2013-01-28,DFW,0,0,0,0,0
2013-01-29,DFW,0,1,0,1,0
2013-01-30,DFW,0,0,0,0,0
2013-01-31,DFW,0,0,0,0,0
2013-02-01,DFW,0,0,0,0,0
2013-02-02,DFW,0,0,0,0,0
2013-02-03,DFW,0,0,0,0,0
2013-02-04,DFW,0,0,0,0,0
2013-02-05,DFW,0,1,0,0,0
2013-02-06,DFW,0,0,0,0,0
2013-02-07,DFW,0,0,0,0,0
2013-02-08,DFW,0,0,0,0,0
2013-02-09,DFW,0,1,0,0,0
2013-02-10,DFW,0,1,0,1,0
2013-02-11,DFW,0,0,0,0,0
2013-02-12,DFW,0,1,0,0,0
2013-02-13,DFW,0,0,0,0,0
2013-02-14,DFW,0,0,0,0,0
2013-02-15,DFW,0,0,0,0,0
2013-02-16,DFW,0,0,0,0,0
2013-02-17,DFW,0,0,0,0,0
2013-02-18,DFW,0,0,0,0,0
2013-02-19,DFW,0,1,0,0,0
2013-02-20,DFW,0,1,0,1,0
2013-02-21,DFW,0,1,0,1,0
2013-02-22,DFW,0,0,0,0,0
2013-02-23,DFW,0,0,0,0,0
2013-02-24,DFW,0,0,0,0,0
2013-02-25,DFW,0,1,0,0,0
2013-02-26,DFW,0,0,0,0,0
2013-02-27,DFW,0,0,0,0,0
2013-02-28,DFW,0,0,0,0,0
2013-03-01,DFW,0,0,0,0,0
2013-03-02,DFW,0,0,0,0,0
2013-03-03,DFW,0,0,0,0,0
2013-03-04,DFW,0,0,0,0,0
2013-03-05,DFW,0,0,0,0,0
2013-01-01,DEN,0,0,0,0,0
2013-01-02,DEN,0,0,0,0,0
2013-01-03,DEN,0,0,0,0,0
2013-01-04,DEN,0,0,0,0,0
2013-01-05,DEN,0,0,0,0,0
2013-01-06,DEN,0,0,0,0,0
2013-01-07,DEN,0,0,0,0,0
2013-01-08,DEN,0,0,0,0,0
2013-01-09,DEN,0,0,0,0,0
2013-01-10,DEN,0,0,0,0,0
2013-01-11,DEN,1,0,0,0,1
2013-01-12,DEN,1,0,0,0,1
2013-01-13,DEN,0,0,0,0,1
2013-01-14,DEN,1,0,0,0,1
2013-01-15,DEN,0,0,0,0,0
2013-01-16,DEN,0,0,0,0,0
2013-01-17,DEN,0,0,0,0,0
2013-01-18,DEN,0,0,0,0,0
2013-01-19,DEN,0,0,0,0,0
2013-01-20,DEN,0,0,0,0,0
2013-01-21,DEN,0,0,0,0,0
2013-01-22,DEN,0,0,0,0,0
2013-01-23,DEN,0,0,0,0,0
2013-01-24,DEN,0,0,0,0,0
2013-01-25,DEN,0,0,0,0,0
2013-01-26,DEN,0,1,0,0,0
2013-01-27,DEN,0,0,0,0,0
2013-01-28,DEN,1,0,0,0,1
2013-01-29,DEN,0,0,0,0,1
2013-01-30,DEN,0,0,0,0,0
2013-01-31,DEN,0,0,0,0,0
2013-02-01,DEN,0,0,0,0,0
2013-02-02,DEN,0,0,0,0,0
2013-02-03,DEN,0,0,0,0,0
2013-02-04,DEN,0,0,0,0,0
2013-02-05,DEN,0,0,0,0,0
2013-02-06,DEN,0,1,0,0,1
2013-02-07,DEN,0,0,0,0,0
2013-02-08,DEN,0,0,0,0,0
2013-02-09,DEN,0,0,0,0,1
2013-02-10,DEN,0,0,0,0,0
2013-02-11,DEN,0,0,0,0,1
2013-02-12,DEN,0,0,0,0,0
2013-02-13,DEN,0,0,0,0,0
2013-02-14,DEN,0,0,0,0,1
2013-02-15,DEN,0,0,0,0,1
2013-02-16,DEN,0,0,0,0,0
2013-02-17,DEN,0,0,0,0,0
2013-02-18,DEN,0,0,0,0,0
2013-02-19,DEN,0,0,0,0,0
2013-02-20,DEN,1,0,0,0,1
2013-02-21,DEN,0,0,0,0,1
2013-02-22,DEN,0,0,0,0,0
2013-02-23,DEN,0,0,0,0,1
2013-02-24,DEN,1,0,0,0,1
2013-02-25,DEN,0,0,0,0,0
2013-02-26,DEN,1,0,0,0,1
2013-02-27,DEN,0,0,0,0,0
2013-02-28,DEN,0,0,0,0,0
2013-03-01,DEN,0,0,0,0,0
2013-03-02,DEN,0,0,0,0,0
2013-03-03,DEN,0,0,0,0,0
2013-03-04,DEN,1,0,0,0,1
2013-03-05,DEN,0,0,0,0,0
2013-01-01,JFK,0,0,0,0,0
2013-01-02,JFK,0,0,0,0,0
2013-01-03,JFK,0,0,0,0,0
2013-01-04,JFK,0,0,0,0,0
2013-01-05,JFK,0,0,0,0,0
2013-01-06,JFK,0,0,0,0,1
2013-01-07,JFK,0,0,0,0,0
2013-01-08,JFK,0,0,0,0,0
2013-01-09,JFK,0,0,0,0,0
2013-01-10,JFK,0,0,0,0,0
2013-01-11,JFK,0,1,0,0,0
2013-01-12,JFK,1,1,0,0,0
2013-01-13,JFK,1,1,0,0,0
2013-01-14,JFK,1,1,0,0,0
2013-01-15,JFK,0,1,0,0,0
2013-01-16,JFK,0,1,0,0,0
2013-01-17,JFK,0,0,0,0,0
2013-01-18,JFK,0,0,0,0,0
2013-01-19,JFK,0,0,0,0,0
2013-01-20,JFK,0,0,0,0,0
2013-01-21,JFK,0,0,0,0,1
2013-01-22,JFK,0,0,0,0,1
2013-01-23,JFK,0,0,0,0,0
2013-01-24,JFK,0,0,0,0,0
2013-01-25,JFK,0,0,0,0,1
2013-01-26,JFK,0,0,0,0,0
2013-01-27,JFK,0,0,0,0,0
2013-01-28,JFK,0,1,0,0,1
2013-01-29,JFK,0,1,0,0,0
2013-01-30,JFK,1,1,0,0,0
2013-01-31,JFK,0,1,0,0,1
2013-02-01,JFK,0,0,0,0,1
2013-02-02,JFK,0,0,0,0,1
2013-02-03,JFK,0,0,0,0,1
2013-02-04,JFK,0,0,0,0,0
2013-02-05,JFK,0,0,0,0,1
2013-02-06,JFK,0,0,0,0,1
2013-02-07,JFK,0,0,0,0,0
2013-02-08,JFK,1,1,0,0,1
2013-02-09,JFK,1,0,0,0,1
2013-02-10,JFK,0,0,0,0,0
2013-02-11,JFK,1,1,0,0,0
2013-02-12,JFK,0,0,0,0,0
2013-02-13,JFK,0,0,0,0,1
2013-02-14,JFK,0,1,0,0,1
2013-02-15,JFK,0,1,0,0,0
2013-02-16,JFK,0,1,0,0,1
2013-02-17,JFK,0,0,0,0,0
2013-02-18,JFK,0,0,0,0,0
2013-02-19,JFK,0,1,0,0,0
2013-02-20,JFK,0,0,0,0,0
2013-02-21,JFK,0,0,0,0,0
2013-02-22,JFK,0,1,0,0,1
2013-02-23,JFK,0,1,0,0,0
2013-02-24,JFK,0,1,0,0,0
2013-02-25,JFK,0,0,0,0,0
2013-02-26,JFK,0,1,0,0,0
2013-02-27,JFK,0,1,0,0,0
2013-02-28,JFK,0,1,0,0,0
2013-03-01,JFK,0,0,0,0,0
2013-03-02,JFK,0,0,0,0,1
2013-03-03,JFK,0,0,0,0,1
2013-03-04,JFK,0,0,0,0,0
2013-03-05,JFK,0,0,0,0,0
2013-01-01,SFO,0,0,0,0,0
2013-01-02,SFO,0,0,0,0,0
2013-01-03,SFO,0,0,0,0,0
2013-01-04,SFO,0,0,0,0,0
2013-01-05,SFO,0,1,0,0,0
2013-01-06,SFO,0,1,0,0,0
2013-01-07,SFO,0,0,0,0,0
2013-01-08,SFO,0,0,0,0,0
2013-01-09,SFO,0,1,0,0,0
2013-01-10,SFO,0,0,0,0,0
2013-01-11,SFO,0,0,0,0,0
2013-01-12,SFO,0,0,0,0,0
2013-01-13,SFO,0,0,0,0,0
2013-01-14,SFO,0,0,0,0,0
2013-01-15,SFO,0,0,0,0,0
2013-01-16,SFO,0,0,0,0,0
2013-01-17,SFO,0,0,0,0,0
2013-01-18,SFO,0,0,0,0,0
2013-01-19,SFO,0,0,0,0,0
2013-01-20,SFO,0,0,0,0,0
2013-01-21,SFO,0,0,0,0,0
2013-01-22,SFO,0,0,0,0,0
2013-01-23,SFO,0,1,0,0,0
2013-01-24,SFO,0,0,0,0,0
2013-01-25,SFO,0,0,0,0,0
2013-01-26,SFO,1,0,0,0,0
2013-01-27,SFO,0,0,0,0,0
2013-01-28,SFO,0,0,0,0,0
2013-01-29,SFO,0,0,0,0,0
2013-01-30,SFO,0,0,0,0,0
2013-01-31,SFO,0,0,0,0,0
2013-02-01,SFO,0,0,0,0,0
2013-02-02,SFO,0,0,0,0,0
2013-02-03,SFO,0,0,0,0,0
2013-02-04,SFO,0,0,0,0,0
2013-02-05,SFO,0,0,0,0,0
2013-02-06,SFO,0,0,0,0,0
2013-02-07,SFO,0,1,0,0,0
2013-02-08,SFO,0,1,0,0,0
2013-02-09,SFO,0,0,0,0,0
2013-02-10,SFO,0,0,0,0,0
2013-02-11,SFO,0,0,0,0,0
2013-02-12,SFO,0,0,0,0,0
2013-02-13,SFO,0,0,0,0,0
2013-02-14,SFO,0,0,0,0,0
2013-02-15,SFO,0,0,0,0,0
2013-02-16,SFO,0,0,0,0,0
2013-02-17,SFO,0,0,0,0,0
2013-02-18,SFO,0,1,0,0,0
2013-02-19,SFO,0,1,0,0,0
2013-02-20,SFO,0,0,0,0,0
2013-02-21,SFO,0,0,0,0,0
2013-02-22,SFO,0,0,0,0,0
2013-02-23,SFO,0,1,0,0,0
2013-02-24,SFO,0,0,0,0,0
2013-02-25,SFO,0,0,0,0,0
2013-02-26,SFO,0,0,0,0,0
2013-02-27,SFO,0,0,0,0,0
2013-02-28,SFO,1,0,0,0,0
2013-03-01,SFO,1,0,0,0,0
2013-03-02,SFO,0,0,0,0,0
2013-03-03,SFO,0,0,0,0,0
2013-03-04,SFO,0,0,0,0,0
2013-03-05,SFO,0,1,0,0,0
2013-01-01,CLT,0,1,0,0,0
2013-01-02,CLT,1,1,0,0,0
2013-01-03,CLT,0,0,0,0,0
2013-01-04,CLT,0,0,0,0,0
2013-01-05,CLT,0,1,0,0,0
2013-01-06,CLT,0,1,0,0,0
2013-01-07,CLT,0,0,0,0,0
2013-01-08,CLT,0,0,0,0,0
2013-01-09,CLT,0,0,0,0,0
2013-01-10,CLT,0,1,0,0,0
2013-01-11,CLT,1,1,0,0,0
2013-01-12,CLT,1,1,0,0,0
2013-01-13,CLT,0,0,0,0,0
2013-01-14,CLT,0,1,0,0,0
2013-01-15,CLT,1,1,0,0,0
2013-01-16,CLT,1,1,0,0,0
2013-01-17,CLT,0,1,0,0,1
2013-01-18,CLT,0,0,0,0,0
2013-01-19,CLT,0,0,0,0,0
2013-01-20,CLT,0,0,0,0,0
2013-01-21,CLT,0,0,0,0,0
2013-01-22,CLT,0,0,0,0,0
2013-01-23,CLT,0,0,0,0,0
2013-01-24,CLT,0,0,0,0,0
2013-01-25,CLT,0,1,0,0,0
2013-01-26,CLT,1,0,0,0,0
2013-01-27,CLT,0,0,0,0,0
2013-01-28,CLT,0,1,0,0,0
2013-01-29,CLT,0,0,0,0,0
2013-01-30,CLT,0,1,0,0,0
2013-01-31,CLT,0,1,0,0,0
2013-02-01,CLT,0,0,0,0,0
2013-02-02,CLT,0,1,0,0,0
2013-02-03,CLT,0,0,0,0,0
2013-02-04,CLT,0,0,0,0,0
2013-02-05,CLT,0,0,0,0,0
2013-02-06,CLT,0,0,0,0,0
2013-02-07,CLT,0,1,0,0,0
2013-02-08,CLT,0,1,0,0,0
2013-02-09,CLT,0,0,0,0,0
2013-02-10,CLT,0,1,0,0,0
2013-02-11,CLT,0,1,0,0,0
2013-02-12,CLT,0,1,0,0,0
2013-02-13,CLT,0,1,0,0,0
2013-02-14,CLT,0,0,0,0,0
2013-02-15,CLT,0,0,0,0,0
2013-02-16,CLT,1,1,0,1,1
2013-02-17,CLT,0,0,0,0,0
2013-02-18,CLT,0,0,0,0,0
2013-02-19,CLT,0,1,0,0,0
2013-02-20,CLT,0,0,0,0,0
2013-02-21,CLT,0,1,0,0,0
2013-02-22,CLT,0,1,0,0,0
2013-02-23,CLT,0,1,0,0,0
2013-02-24,CLT,0,1,0,0,0
2013-02-25,CLT,0,0,0,0,0
2013-02-26,CLT,1,1,0,0,0
2013-02-27,CLT,0,0,0,0,0
2013-02-28,CLT,0,0,0,0,0
2013-03-01,CLT,0,0,0,0,0
2013-03-02,CLT,1,1,0,0,1
2013-03-03,CLT,0,0,0,0,0
2013-03-04,CLT,0,0,0,0,0
2013-03-05,CLT,0,1,0,0,0
2013-01-01,LAS,0,0,0,0,0
2013-01-02,LAS,0,0,0,0,0
2013-01-03,LAS,0,0,0,0,0
2013-01-04,LAS,0,0,0,0,0
2013-01-05,LAS,0,0,0,0,0
2013-01-06,LAS,0,0,0,0,0
2013-01-07,LAS,0,0,0,0,0
2013-01-08,LAS,0,0,0,0,0
2013-01-09,LAS,0,0,0,0,0
2013-01-10,LAS,0,0,0,0,0
2013-01-11,LAS,0,0,0,0,0
2013-01-12,LAS,0,0,0,0,0
2013-01-13,LAS,0,0,0,0,0
2013-01-14,LAS,0,0,0,0,0
2013-01-15,LAS,0,0,0,0,0
2013-01-16,LAS,0,0,0,0,0
2013-01-17,LAS,0,0,0,0,0
2013-01-18,LAS,0,0,0,0,0
2013-01-19,LAS,0,0,0,0,0
2013-01-20,LAS,0,0,0,0,0
2013-01-21,LAS,0,0,0,0,0
2013-01-22,LAS,0,0,0,0,0
2013-01-23,LAS,0,0,0,0,0
2013-01-24,LAS,0,1,0,0,0
2013-01-25,LAS,0,1,0,0,0
2013-01-26,LAS,1,1,0,0,0
2013-01-27,LAS,1,0,0,0,0
2013-01-28,LAS,0,0,0,0,0
2013-01-29,LAS,0,0,0,0,0
2013-01-30,LAS,0,0,0,0,0
2013-01-31,LAS,0,0,0,0,0
2013-02-01,LAS,0,0,0,0,0
2013-02-02,LAS,0,0,0,0,0
2013-02-03,LAS,0,0,0,0,0
2013-02-04,LAS,0,0,0,0,0
2013-02-05,LAS,0,0,0,0,0
2013-02-06,LAS,0,0,0,0,0
2013-02-07,LAS,0,0,0,0,0
2013-02-08,LAS,0,0,0,0,0
2013-02-09,LAS,0,0,0,0,0
2013-02-10,LAS,0,0,0,0,0
2013-02-11,LAS,0,0,0,0,0
